pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Metastases to pleura,expanded_chemo,1,181,1,2128,182,2129,11.756906077348066,0.732297204737918,188.75511147287963,11.697802197802199,0.8090974005278107,1.1898830856664928,-2.992374385528655,0.15750757247944613,4.854913095199001,1.3284608264079263,False,False,False,False,False,False
Oral candidiasis,expanded_chemo,1,181,1,2128,182,2129,11.756906077348066,0.732297204737918,188.75511147287963,11.697802197802199,0.8090974005278107,1.1898830856664928,-2.992374385528655,0.15750757247944613,4.854913095199001,1.3284608264079263,False,False,False,False,False,False
Oral discomfort,expanded_chemo,1,181,1,2128,182,2129,11.756906077348066,0.732297204737918,188.75511147287963,11.697802197802199,0.8090974005278107,1.1898830856664928,-2.992374385528655,0.15750757247944613,4.854913095199001,1.3284608264079263,False,False,False,False,False,False
Hypoacusis,expanded_chemo,1,181,1,2128,182,2129,11.756906077348066,0.732297204737918,188.75511147287963,11.697802197802199,0.8090974005278107,1.1898830856664928,-2.992374385528655,0.15750757247944613,4.854913095199001,1.3284608264079263,False,False,False,False,False,False
Feeling abnormal,expanded_chemo,1,181,1,2128,182,2129,11.756906077348066,0.732297204737918,188.75511147287963,11.697802197802199,0.8090974005278107,1.1898830856664928,-2.992374385528655,0.15750757247944613,4.854913095199001,1.3284608264079263,False,False,False,False,False,False
Dry eye,expanded_chemo,8,174,12,2117,182,2129,8.11111111111111,3.271883636691196,20.107721044542604,7.798534798534799,24.40412891014526,2.034298856216294,-0.1552060136568718,1.5750757247944613,4.910837271047031,2.7489102787926423,True,True,False,True,False,False
Candida infection,expanded_chemo,2,180,4,2125,182,2129,5.902777777777778,1.073804208180116,32.44798747145788,5.848901098901099,2.4315044223237066,1.3621242389531836,-2.0172265565597853,0.4725227174383384,4.0988683634761545,1.4457338101596027,False,False,False,False,False,False
Jaundice cholestatic,expanded_chemo,1,181,2,2127,182,2129,5.875690607734807,0.53021718876399,65.1124498590901,5.848901098901099,0.319995047410813,1.0266726092237786,-2.9970705982890395,0.2362613587191692,4.046936114904973,1.107372261914067,False,False,False,False,False,False
Dysarthria,expanded_chemo,1,181,2,2127,182,2129,5.875690607734807,0.53021718876399,65.1124498590901,5.848901098901099,0.319995047410813,1.0266726092237786,-2.9970705982890395,0.2362613587191692,4.046936114904973,1.107372261914067,False,False,False,False,False,False
Pneumonia aspiration,expanded_chemo,1,181,2,2127,182,2129,5.875690607734807,0.53021718876399,65.1124498590901,5.848901098901099,0.319995047410813,1.0266726092237786,-2.9970705982890395,0.2362613587191692,4.046936114904973,1.107372261914067,False,False,False,False,False,False
