pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal
Skin burning sensation,full_faers_excluding_all_dato,1,195,5334,1804385,196,1809719,1.734768730831723,0.24308869625308693,12.379936195545298,1.731019910776459,0.0,0.47695354048202393,-3.0936986958663764,0.5777398386112055,1.0583788520770068,0.10651047563497365,False,False,False,False,False
Dysphonia,full_faers_excluding_all_dato,1,195,5401,1804318,196,1809719,1.7131851176657693,0.24006478554718608,12.22587994612223,1.7095464180858417,0.0,0.46727353737888727,-3.096424651784705,0.5849954279620866,1.0452773845601275,0.1051920030162129,False,False,False,False,False
Completed suicide,full_faers_excluding_all_dato,1,195,5463,1804256,196,1809719,1.6936838498617741,0.237332604090377,12.0866873486554,1.6901446465461525,0.0,0.45837341615596494,-3.0989601474248394,0.5917095554211109,1.0334393212101356,0.10400067369634772,False,False,False,False,False
Pulmonary embolism,full_faers_excluding_all_dato,1,195,5593,1804126,196,1809719,1.6541977838598614,0.23180046286450723,11.804852649178484,1.650860040064658,0.0,0.43988824798931353,-3.104315116782405,0.6057875646093878,1.009467927031544,0.10158830066887774,False,False,False,False,False
Cough,full_faers_excluding_all_dato,5,191,28818,1780901,196,1809719,1.6177543558254566,0.6656609404039476,3.9316249413764126,1.6019953161360316,0.6188911427159537,0.6029194487688636,-1.3106532995734612,3.1213112217977086,1.4617591166576822,0.6420338786172537,False,False,False,False,False
Cardiac arrest,full_faers_excluding_all_dato,1,195,5771,1803948,196,1809719,1.603017741226024,0.22462988457771557,11.439554819324817,1.5999411200973197,0.0,0.414955931017914,-3.1117265296898835,0.6250636079594898,0.9783938196549176,0.09846114261000155,False,False,False,False,False
Constipation,full_faers_excluding_all_dato,4,192,23879,1785840,196,1809719,1.5580635705012773,0.5788023154093813,4.194112609943859,1.5466745180420676,0.3271085504097714,0.5440247868053738,-1.5458407018426812,2.5863468726431904,1.3784699999023835,0.5404452150917575,False,False,False,False,False
Anaphylactic reaction,full_faers_excluding_all_dato,1,195,6045,1803674,196,1809719,1.5301257661555427,0.21441722321654688,10.919294752215627,1.5274210428588308,0.0,0.37739979592125494,-3.1232956322272596,0.6547357196332424,0.9341304739270417,0.09400667907133636,False,False,False,False,False
Injection site reaction,full_faers_excluding_all_dato,1,195,6099,1803620,196,1809719,1.5165327649341422,0.21251273396769912,10.822276783980218,1.5138973936844782,0.0,0.37011216732164526,-3.1255964947968935,0.6605835080652959,0.9258752999110759,0.09317591557945018,False,False,False,False,False
Febrile neutropenia,full_faers_excluding_all_dato,1,195,6342,1803377,196,1809719,1.458228820480476,0.20434381862655415,10.406144444065673,1.4558909183351674,0.0,0.33776586733877717,-3.136026167398402,0.6868985560095363,0.8904635527864901,0.08961223701396934,False,False,False,False,False
Cardiac failure,full_faers_excluding_all_dato,1,195,6351,1803368,196,1809719,1.4561550977233546,0.2040532692730441,10.391343771064104,1.4538277757961946,0.0,0.3365816727078438,-3.1364146904041914,0.6878731874148786,0.8892039532950567,0.08948547660045686,False,False,False,False,False
Cataract,full_faers_excluding_all_dato,1,195,6449,1803270,196,1809719,1.433949210968904,0.20094199390258458,10.232855261878115,1.4317351843823278,0.0,0.3237496363464797,-3.1406549020376446,0.6984858404952718,0.8757154761769496,0.08812805708038456,False,False,False,False,False
Therapy non-responder,full_faers_excluding_all_dato,1,195,6617,1803102,196,1809719,1.3974122597970262,0.19582275588869544,9.972084270639975,1.395384646226633,0.0,0.3020139603013902,-3.1479625766189905,0.7166789600616603,0.8535203000575745,0.08589443462974941,False,False,False,False,False
Dyspnoea,full_faers_excluding_all_dato,7,189,47316,1762403,196,1809719,1.3795372640372219,0.6487476426174802,2.9335336852845235,1.365982361750178,0.37902283186342084,0.41510925836341567,-1.1621189772281606,5.124720221667868,1.2800824023434423,0.6483088464906298,False,False,False,False,False
Renal failure,full_faers_excluding_all_dato,1,195,6774,1802945,196,1809719,1.3649057860749623,0.19126820000111408,9.740081230701493,1.363044021860294,0.0,0.28199326364198446,-3.1548321652799447,0.7336808634659638,0.8337718431782906,0.0839070389716243,False,False,False,False,False
Eye pain,full_faers_excluding_all_dato,1,195,6796,1802923,196,1809719,1.3604707142964942,0.19064678960002684,9.708427654835019,1.358631577999063,0.0,0.27920987868886304,-3.1557976683576214,0.7360632957901337,0.8310773085804363,0.08363587315886345,False,False,False,False,False
Dry skin,full_faers_excluding_all_dato,2,194,14665,1795054,196,1809719,1.2618964432462452,0.3133188167822583,5.082307694861985,1.2592240305600588,0.0,0.25958231724669045,-2.391289251184223,1.5883243135727367,0.9943939028914875,0.23764232430773163,False,False,False,False,False
Dry mouth,full_faers_excluding_all_dato,1,195,7374,1802345,196,1809719,1.2534302782472027,0.17564887646899996,8.944477721746994,1.2521372666234922,0.0,0.20794285101398505,-3.181377751383275,0.7986562904887798,0.7660357782069973,0.07709038680253032,False,False,False,False,False
Decreased appetite,full_faers_excluding_all_dato,3,193,22834,1786885,196,1809719,1.216405995785759,0.3888577889889775,3.805101989677479,1.2130936591155688,0.00029696088837385167,0.23540001307627137,-1.994826899994023,2.473073044866748,1.0391741541680064,0.34197145338183826,False,False,False,False,False
Eye irritation,full_faers_excluding_all_dato,1,195,7706,1802013,196,1809719,1.1992074108087605,0.16805133951780674,8.557494502959736,1.198191046467899,0.0,0.16854497356925996,-3.1962182301261257,0.8346093601080714,0.7330814979706513,0.07377401662440998,False,False,False,False,False
Wheezing,full_faers_excluding_all_dato,1,195,7806,1801913,196,1809719,1.1837790785523299,0.1658895544657326,8.447384835840722,1.1828414301923689,0.0,0.1568859488073313,-3.2007039425129102,0.8454385979452074,0.7237040279902814,0.07283031032689487,False,False,False,False,False
Renal impairment,full_faers_excluding_all_dato,1,195,7852,1801867,196,1809719,1.176814007863422,0.16491362129523218,8.39767630003289,1.1759118955784045,0.0,0.15155427420695844,-3.2027694543247542,0.85042004735029,0.7194704824431725,0.07240426539132194,False,False,False,False,False
Somnolence,full_faers_excluding_all_dato,2,194,16427,1793292,196,1809719,1.1254365612560162,0.27943973481563267,4.532667676082082,1.1241565963452405,0.0,0.13344140606095747,-2.4562630606841322,1.779135484263073,0.8878137406307695,0.21217157533080824,False,False,False,False,False
Swelling,full_faers_excluding_all_dato,1,195,8574,1801145,196,1809719,1.0772849341778663,0.15096763018207743,7.68736203917962,1.0768906232892037,0.0,0.07035325927240124,-3.2353139567586284,0.9286071445344118,0.6589662463204302,0.06631539187054306,False,False,False,False,False
Rash,full_faers_excluding_all_dato,5,191,43747,1765972,196,1809719,1.0567498001658033,0.43483429636381726,2.568151016349749,1.055302101181982,0.0,0.07041331737378498,-1.6559334882758492,4.738008138503742,0.963098993361448,0.42301236582267043,False,False,False,False,False
White blood cell count decreased,full_faers_excluding_all_dato,1,195,8926,1800793,196,1809719,1.0345995851933563,0.1449864792261631,7.382731875381037,1.0344230566974717,0.0,0.032363054590887626,-3.251229027290342,0.9667260617211305,0.633013045482327,0.06370357875646616,False,False,False,False,False
Sepsis,full_faers_excluding_all_dato,1,195,9121,1800598,196,1809719,1.012371000705613,0.1418717470870047,7.224095453206437,1.0123078833550743,0.0,0.011740128933434004,-3.260049028337051,0.9878430755035458,0.6194967176940619,0.06234335647052278,False,False,False,False,False
Muscular weakness,full_faers_excluding_all_dato,1,195,9256,1800463,196,1809719,0.9975306384770516,0.13979226543199724,7.118186200255051,0.9975432372603319,0.0,-0.0023665271328000685,-3.2661546129950105,1.0024625465836794,0.6104724640863244,0.0614351962761609,False,False,False,False,False
Pruritus,full_faers_excluding_all_dato,5,191,48744,1760975,196,1809719,0.9457332592632692,0.38915487789340825,2.298343020954527,0.9471176148943083,0.0,-0.07142448751234944,-1.755864530663174,5.279145153225428,0.8643980632026923,0.37966094061805067,False,False,False,False,False
Cerebrovascular accident,full_faers_excluding_all_dato,1,195,9768,1799951,196,1809719,0.9449752199752199,0.13242797049538216,6.743123548800093,0.9452559586488157,0.0,-0.054647765170488256,-3.2892901121820044,1.0579082443098156,0.5785114581575118,0.05821878474585724,False,False,False,False,False
Migraine,full_faers_excluding_all_dato,1,195,9793,1799926,196,1809719,0.9425497542724133,0.1320881016723777,6.725814271163603,0.9428428677710234,0.0,-0.057152682987497,-3.290418462624091,1.0606155537690996,0.5770363374129435,0.058070335245175464,False,False,False,False,False
Palpitations,full_faers_excluding_all_dato,1,195,10042,1799677,196,1809719,0.9190512667310118,0.1287953628387313,6.55811833798315,0.91946427047218,0.0,-0.08186711556997844,-3.301647550976353,1.0875803559835684,0.5627445598218294,0.056632075187435696,False,False,False,False,False
Fatigue,full_faers_excluding_all_dato,7,189,73260,1736459,196,1809719,0.8778773723218167,0.4128425746778731,1.866737415432466,0.8822388947388947,0.024773201713557826,-0.16937050436151452,-1.5885667837702342,7.934257686134432,0.8268673149727608,0.41877413062582675,False,False,False,False,False
Myelosuppression,full_faers_excluding_all_dato,1,195,10661,1799058,196,1809719,0.8653914699876617,0.12127619241926386,6.17518064665467,0.8660782482020103,0.0,-0.14153161646704998,-3.32946903966546,1.1546133381954402,0.5301055666681597,0.05334743407974369,False,False,False,False,False
Hypoaesthesia,full_faers_excluding_all_dato,1,195,11490,1798229,196,1809719,0.8025837405994064,0.11247504439418843,5.726965160529582,0.8035909664126747,0.0,-0.21775823856713616,-3.3664478038312367,1.2443877198652975,0.4918967749110087,0.04950227355380783,False,False,False,False,False
Intentional product use issue,full_faers_excluding_all_dato,1,195,11595,1798124,196,1809719,0.795269402151679,0.11145009011778799,5.674768152544958,0.796313946018252,0.0,-0.2271318527912637,-3.371103979549671,1.2557584195942904,0.4874467454785721,0.04905444265610205,False,False,False,False,False
Vision blurred,full_faers_excluding_all_dato,1,195,11912,1797807,196,1809719,0.7739693650875652,0.1084653184903484,5.52276604569554,0.7751225826126286,0.0,-0.25506728832421677,-3.3851196070856036,1.2900871035380115,0.474487385827308,0.04775027113219826,False,False,False,False,False
Myalgia,full_faers_excluding_all_dato,1,195,13807,1795912,196,1809719,0.667038830173472,0.09348095314128184,4.759694740026191,0.6687376116521787,0.0,-0.4116440151718515,-3.467430837967355,1.4953011605517386,0.40941844672360655,0.0412020264848325,False,False,False,False,False
Seizure,full_faers_excluding_all_dato,1,195,14174,1795545,196,1809719,0.6496347592015717,0.09104205789594094,4.635498473082075,0.6514223369607473,0.0008064540471378156,-0.44009781536552206,-3.4830523944144165,1.5350444634140277,0.3988261644316886,0.04013606695365131,False,False,False,False,False
Anaemia,full_faers_excluding_all_dato,1,195,14385,1795334,196,1809719,0.6400306587167901,0.08969619682257923,4.566963356403197,0.6418672369886431,0.0021689237461663276,-0.4562062805280722,-3.4919840469053853,1.5578941552503847,0.3929808229295362,0.039547818140458095,False,False,False,False,False
Feeling abnormal,full_faers_excluding_all_dato,1,195,14564,1795155,196,1809719,0.6321012824033972,0.08858501950399944,4.510379220472828,0.6339783166768492,0.003817376289303779,-0.46973214378143907,-3.4995323742464346,1.5772784909788582,0.3881546638652389,0.039062135252502066,False,False,False,False,False
Acute kidney injury,full_faers_excluding_all_dato,1,195,14962,1794757,196,1809719,0.615150518064567,0.08620963038392003,4.389418655316343,0.6171140358295437,0.009018540091918386,-0.499359559871989,-3.5162202639982336,1.6203788575706595,0.37783738332167255,0.03802385065734203,False,False,False,False,False
Hypersensitivity,full_faers_excluding_all_dato,1,195,15223,1794496,196,1809719,0.6045157715130782,0.08471932976120868,4.313529380344317,0.6065335481890319,0.013516951886017096,-0.5184634092051345,-3.5270916545758286,1.6486431683255844,0.37136420007733345,0.037372418682039554,False,False,False,False,False
Toxicity to various agents,full_faers_excluding_all_dato,1,195,16996,1792723,196,1809719,0.5409185268328596,0.07580705771761406,3.8597046433454434,0.5432607792469776,0.06364731274029138,-0.6419439824248806,-3.599406632383752,1.8406455551780057,0.3326501243863794,0.033476408659239267,False,False,False,False,False
Death,full_faers_excluding_all_dato,4,192,67797,1741922,196,1809719,0.535275036751872,0.19885884750049931,1.4408177889545424,0.5447592196753032,1.1432576623463977,-0.8013576337297634,-2.4736043748426795,7.342331545956578,0.4857059913002192,0.1904266897053915,False,False,False,False,False
Erythema,full_faers_excluding_all_dato,1,195,17211,1792508,196,1809719,0.5340973050925988,0.07485115097960801,3.811029323849555,0.5364743596584529,0.07174631065075053,-0.6562238483797783,-3.607992772015828,1.863928416527848,0.32849742443264257,0.033058499659665196,False,False,False,False,False
Back pain,full_faers_excluding_all_dato,1,195,19078,1790641,196,1809719,0.4813279357885711,0.067456154277032,3.434476575984851,0.48397422183046607,0.15678264603678224,-0.7746206755570136,-3.680896966318205,2.0661102869471772,0.2963695294520905,0.029825293167666907,False,False,False,False,False
Insomnia,full_faers_excluding_all_dato,1,195,19325,1790394,196,1809719,0.47511035923972533,0.06658482978817397,3.3901093413471832,0.4777883676109512,0.16977414087835893,-0.7895809779100027,-3.690321871089998,2.092858504404903,0.29258376867289976,0.029444311272157055,False,False,False,False,False
Product use issue,full_faers_excluding_all_dato,1,195,21102,1788617,196,1809719,0.4346694565346826,0.06091745733705732,3.101533529194459,0.43755379604215866,0.2730631198130223,-0.8928671491494127,-3.7566479204885765,2.2852940607708097,0.26795867386113603,0.026966152760382067,False,False,False,False,False
Pain in extremity,full_faers_excluding_all_dato,1,195,21528,1788191,196,1809719,0.4259666599967603,0.05969784448613874,3.039432947548482,0.4288954015273891,0.30010279883691215,-0.9165666372440807,-3.7721694836138746,2.3314266139570092,0.2626590837871496,0.026432825910225385,False,False,False,False,False
Abdominal pain,full_faers_excluding_all_dato,1,195,22048,1787671,196,1809719,0.4157993282721149,0.05827298834680451,2.9668820202357544,0.41877994394419593,0.33415942527207176,-0.9449776790434306,-3.790922095516352,2.387738650710116,0.25646751688862074,0.025809734534208272,False,False,False,False,False
Fall,full_faers_excluding_all_dato,1,195,28239,1781480,196,1809719,0.3235169401110121,0.04534033799781516,2.3083906111118013,0.3269683842941192,0.8065802623715478,-1.2461756827206953,-3.998934879308166,3.058176765207206,0.20026349479108413,0.02015361516404192,False,False,False,False,False
Asthenia,full_faers_excluding_all_dato,1,195,31364,1778355,196,1809719,0.2907718795679515,0.04075131506747795,2.0747376080374402,0.2943903903864823,1.0778121315488298,-1.3772498038314565,-4.094329206132073,3.396590447617706,0.18031723439856528,0.01814631345220495,False,False,False,False,False
Diarrhoea,full_faers_excluding_all_dato,2,194,62798,1746921,196,1809719,0.28678452889201606,0.07121143994902059,1.154945975965295,0.294062237780873,2.817843538858404,-1.546118828763331,-3.618198437328097,6.800761361721407,0.23236876776994117,0.05553197169532347,False,False,False,False,False
Dizziness,full_faers_excluding_all_dato,1,195,41424,1768295,196,1809719,0.21891124679363383,0.03068036942108408,1.5619803436855075,0.2228963934936663,2.0343479088215157,-1.732923788911268,-4.366204738650564,4.486011774033587,0.13653853223729495,0.013740622256913106,False,False,False,False,False
Vomiting,full_faers_excluding_all_dato,1,195,43055,1766664,196,1809719,0.2104242337618252,0.02949094251275064,1.501422280251205,0.21445268154875466,2.197709796828063,-1.7831455611468108,-4.405988382580054,4.662636643157275,0.13136758803773432,0.013220241747517751,False,False,False,False,False
Pain,full_faers_excluding_all_dato,1,195,45771,1763948,196,1809719,0.19763359287512136,0.027698372325403037,1.4101564010281917,0.20172729903392175,2.4734992640355955,-1.8630817591814117,-4.469961971591836,4.956758742813889,0.12357433617471555,0.012435964018381037,False,False,False,False,False
Product dose omission issue,full_faers_excluding_all_dato,1,195,71751,1737968,196,1809719,0.12421647656836017,0.01740908892881975,0.8863033047935629,0.12868475985117464,5.26920222454971,-2.462958799278075,-4.972409815855764,7.770194732901821,0.0788370108050026,0.007933801305649506,False,False,False,False,False
Drug ineffective,full_faers_excluding_all_dato,1,195,103985,1705734,196,1809719,0.0841213044780867,0.011789751890844417,0.6002156731211872,0.0887941549654434,8.977397286352753,-2.9709629879969666,-5.422572063800278,11.26089125732424,0.05440125783074861,0.005474697302693536,False,False,False,False,False
