pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Intentional product use issue,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Skin irritation,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Hyponatraemia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Oral pain,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Coronavirus infection,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Myalgia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Leukoencephalopathy,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Cardiac failure,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Conjunctivitis,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Insomnia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
