pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Amylase increased,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Therapy cessation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Incorrect product formulation administered,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Aphthous ulcer,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Oral pain,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Erythema multiforme,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Sialoadenitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Wound infection,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Angular cheilitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Pulmonary embolism,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Injection site reaction,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Swelling,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Ocular discomfort,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Eye irritation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Migraine,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Ulcerative keratitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Performance status decreased,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Coronavirus infection,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Psychiatric symptom,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Fungal pharyngitis,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Malignant ascites,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Corneal epitheliopathy,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
